ex	em	z
456	293.337	0
456	294.941	0
456	296.545	0
456	298.149	0
456	299.754	0
456	301.36	0
456	302.966	0
456	304.573	0
456	306.181	0
456	307.789	0
456	309.398	0
456	311.007	0
456	312.617	0
456	314.228	0
456	315.839	0
456	317.451	0
456	319.063	0
456	320.676	0
456	322.29	0
456	323.904	0
456	325.519	0
456	327.134	0
456	328.75	0
456	330.366	0
456	331.983	0
456	333.601	0
456	335.219	0
456	336.838	0
456	338.457	0
456	340.077	0
456	341.697	0
456	343.318	0
456	344.94	0
456	346.562	0
456	348.185	0
456	349.808	0
456	351.432	0
456	353.056	0
456	354.681	0
456	356.306	0
456	357.932	0
456	359.558	0
456	361.185	0
456	362.813	0
456	364.441	0
456	366.07	0
456	367.699	0
456	369.328	0
456	370.959	0
456	372.589	0
456	374.221	0
456	375.852	0
456	377.485	0
456	379.117	0
456	380.751	0
456	382.384	0
456	384.019	0
456	385.654	0
456	387.289	0
456	388.925	0
456	390.561	0
456	392.198	0
456	393.835	0
456	395.473	0
456	397.111	0
456	398.75	0
456	400.39	0
456	402.029	0
456	403.67	0
456	405.31	0
456	406.951	0
456	408.593	0
456	410.235	0
456	411.878	0
456	413.521	0
456	415.165	0
456	416.809	0
456	418.453	0
456	420.098	0
456	421.744	0
456	423.39	0
456	425.036	0
456	426.683	0
456	428.33	0
456	429.978	0
456	431.626	0
456	433.274	0
456	434.923	0
456	436.573	0
456	438.223	0
456	439.873	0
456	441.524	0
456	443.175	0
456	444.827	0
456	446.479	0
456	448.131	0
456	449.784	0
456	451.437	0
456	453.091	0
456	454.745	0
456	456.4	0
456	458.055	0
456	459.71	0
456	461.366	0
456	463.022	0
456	464.678	0
456	466.335	0
456	467.993	0
456	469.651	0.00904547091638397
456	471.309	0.0085313775908488
456	472.967	0.00931697294281141
456	474.626	0.00975755615318962
456	476.285	0.0101365096988195
456	477.945	0.0100281531379604
456	479.605	0.010701935633559
456	481.265	0.0110223272822957
456	482.926	0.0119422112950105
456	484.587	0.0114105293021054
456	486.249	0.0125010437030001
456	487.911	0.0133414935526427
456	489.573	0.0145203748800174
456	491.236	0.014601867783275
456	492.899	0.014903786392818
456	494.562	0.0160505395741665
456	496.226	0.0156855929886001
456	497.89	0.0167193776428729
456	499.554	0.0175164369659458
456	501.219	0.0183254907225476
456	502.884	0.018335111679176
456	504.549	0.0179307981628067
456	506.215	0.0188828279329457
456	507.881	0.0185259092691791
456	509.548	0.0202987917913403
456	511.214	0.0182731502840412
456	512.881	0.0201791235757801
456	514.549	0.0187437825036986
456	516.217	0.021409347494742
456	517.885	0.0201649865042493
456	519.553	0.0203974618589939
456	521.222	0.0215712454606678
456	522.891	0.0202486978299073
456	524.56	0.0218591870267063
456	526.23	0.0205864093878326
456	527.9	0.0213317849634357
456	529.57	0.0217382704462128
456	531.24	0.0208636238384545
456	532.911	0.0202416937492052
456	534.582	0.0209019289217933
456	536.254	0.0194877435499672
456	537.925	0.0204208006819107
456	539.597	0.0210814704344327
456	541.27	0.0198101147610112
456	542.942	0.020344901899352
456	544.615	0.0205764281241655
456	546.288	0.0191978171143307
456	547.961	0.0186796451470132
456	549.635	0.0201070298762094
456	551.309	0.0193211335193362
456	552.983	0.0190298273733047
456	554.658	0.01867210561871
456	556.332	0.0182545239774852
456	558.007	0.0174609169429531
456	559.683	0.0179486614745078
456	561.358	0.0174614730000958
456	563.034	0.0169113738015833
456	564.71	0.0167470879192098
456	566.386	0.0170017510079534
456	568.063	0.0156222938223917
456	569.739	0.0161459768189101
456	571.416	0.0149594128795904
456	573.093	0.0159090694704458
456	574.771	0.0159200719673575
456	576.448	0.0151897578375984
456	578.126	0.0131545656555797
456	579.804	0.0138965682865457
456	581.483	0.0129513530274184
456	583.161	0.0138202524832525
456	584.84	0.0121035435513465
456	586.519	0.0125102799466859
456	588.198	0.0117130351084432
456	589.878	0.0125672900706688
456	591.557	0.0105922547964065
456	593.237	0.0115565822570393
456	594.917	0.0108972535454622
456	596.597	0.0110246167424049
456	598.277	0.0100431227241508
456	599.958	0.0100683776158974
456	601.639	0.0107450865537855
456	603.32	0.0100144272225399
456	605.001	0.0103730630285078
456	606.682	0.0109767022208211
456	608.364	0.00877648572215515
456	610.045	0.00981069143347485
456	611.727	0.00906269659726175
456	613.409	0.00814863434748486
456	615.091	0.0097956240480733
456	616.774	0.00753216857444523
456	618.456	0.0076393047441827
456	620.139	0.00816716228105295
455	212.423	0
455	213.993	0
455	215.563	0
455	217.134	0
455	218.706	0
455	220.279	0
455	221.852	0
455	223.426	0
455	225	0
455	226.576	0
455	228.152	0
455	229.728	0
455	231.305	0
455	232.883	0
455	234.462	0
455	236.042	0
455	237.622	0
455	239.202	0
455	240.784	0
455	242.366	0
455	243.948	0
455	245.532	0
455	247.116	0
455	248.701	0
455	250.286	0
455	251.872	0
455	253.459	0
455	255.046	0
455	256.634	0
455	258.223	0
455	259.812	0
455	261.402	0
455	262.993	0
455	264.584	0
455	266.176	0
455	267.769	0
455	269.362	0
455	270.956	0
455	272.551	0
455	274.146	0
455	275.742	0
455	277.338	0
455	278.935	0
455	280.533	0
455	282.131	0
455	283.73	0
455	285.33	0
455	286.93	0
455	288.531	0
455	290.132	0
455	291.735	0
455	293.337	0
455	294.941	0
455	296.545	0
455	298.149	0
455	299.754	0
455	301.36	0
455	302.966	0
455	304.573	0
455	306.181	0
455	307.789	0
455	309.398	0
455	311.007	0
455	312.617	0
455	314.228	0
455	315.839	0
455	317.451	0
455	319.063	0
455	320.676	0
455	322.29	0
455	323.904	0
455	325.519	0
455	327.134	0
455	328.75	0
455	330.366	0
455	331.983	0
455	333.601	0
455	335.219	0
455	336.838	0
455	338.457	0
455	340.077	0
455	341.697	0
455	343.318	0
455	344.94	0
455	346.562	0
455	348.185	0
455	349.808	0
455	351.432	0
455	353.056	0
455	354.681	0
455	356.306	0
455	357.932	0
455	359.558	0
455	361.185	0
455	362.813	0
455	364.441	0
455	366.07	0
455	367.699	0
455	369.328	0
455	370.959	0
455	372.589	0
455	374.221	0
455	375.852	0
455	377.485	0
455	379.117	0
455	380.751	0
455	382.384	0
455	384.019	0
455	385.654	0
455	387.289	0
455	388.925	0
455	390.561	0
455	392.198	0
455	393.835	0
455	395.473	0
455	397.111	0
455	398.75	0
455	400.39	0
455	402.029	0
455	403.67	0
455	405.31	0
455	406.951	0
455	408.593	0
455	410.235	0
455	411.878	0
455	413.521	0
455	415.165	0
455	416.809	0
455	418.453	0
455	420.098	0
455	421.744	0
455	423.39	0
455	425.036	0
455	426.683	0
455	428.33	0
455	429.978	0
455	431.626	0
455	433.274	0
455	434.923	0
455	436.573	0
455	438.223	0
455	439.873	0
455	441.524	0
455	443.175	0
455	444.827	0
455	446.479	0
455	448.131	0
455	449.784	0
455	451.437	0
455	453.091	0
455	454.745	0
455	456.4	0
455	458.055	0
455	459.71	0
455	461.366	0
455	463.022	0
455	464.678	0
455	466.335	0
455	467.993	0.00892450401728755
455	469.651	0.00954878249842166
455	471.309	0.0090729951729845
455	472.967	0.0101293931979393
455	474.626	0.0101022701585225
455	476.285	0.0108903128377374
455	477.945	0.0106883745426036
455	479.605	0.0115077945129825
455	481.265	0.0119972382802464
455	482.926	0.0124475787444847
455	484.587	0.0120338402586059
455	486.249	0.0125046678164055
455	487.911	0.0141184318319831
455	489.573	0.0145237705018536
455	491.236	0.0150807840450665
455	492.899	0.015534286917747
455	494.562	0.0169666519496699
455	496.226	0.0171509814943621
455	497.89	0.0165608470561311
455	499.554	0.0173505096370395
455	501.219	0.0190838938498979
455	502.884	0.0190695708708629
455	504.549	0.0182853983227896
455	506.215	0.0195173682811983
455	507.881	0.019603934880989
455	509.548	0.0200748749568288
455	511.214	0.0195500854210431
455	512.881	0.0209229676876999
455	514.549	0.0201045710947502
455	516.217	0.0212070067582234
455	517.885	0.0208061773817044
455	519.553	0.0207992957427839
455	521.222	0.0218508218493423
455	522.891	0.021315371680641
455	524.56	0.0214021605276688
455	526.23	0.0213169547764705
455	527.9	0.0211189151191851
455	529.57	0.0217856749367215
455	531.24	0.021354672140538
455	532.911	0.0203824785905017
455	534.582	0.0207856364213498
455	536.254	0.0201861490916973
455	537.925	0.0214932634931294
455	539.597	0.0202309365827648
455	541.27	0.0202472225831607
455	542.942	0.021192309661533
455	544.615	0.0204968756261872
455	546.288	0.0200390855181185
455	547.961	0.0198275946618099
455	549.635	0.0195441296561567
455	551.309	0.019674834472283
455	552.983	0.0195678639039842
455	554.658	0.0203251894108988
455	556.332	0.0199314423131038
455	558.007	0.0175324791150421
455	559.683	0.0188296223474048
455	561.358	0.0180456672447468
455	563.034	0.0168142554371709
455	564.71	0.0180352122670698
455	566.386	0.0167671002657567
455	568.063	0.0164111535874075
455	569.739	0.0165426075538976
455	571.416	0.0151413162149547
455	573.093	0.0156032846491879
455	574.771	0.0158847359383376
455	576.448	0.0150183714155672
455	578.126	0.0133246256669809
455	579.804	0.0148248942145034
455	581.483	0.0133868814053385
455	583.161	0.0142835885712528
455	584.84	0.0125205370535438
455	586.519	0.0127052750287358
455	588.198	0.0138209598974899
455	589.878	0.0126623743657339
455	591.557	0.0106013448070768
455	593.237	0.011740146854432299
455	594.917	0.0109564614662889
455	596.597	0.0120081038582898
455	598.277	0.0115187221089843
455	599.958	0.0106668124521392
455	601.639	0.0105400488593583
455	603.32	0.010023750011215
455	605.001	0.010451916027287
455	606.682	0.0104850051963689
455	608.364	0.00930207604529306
455	610.045	0.00978068711047762
455	611.727	0.00933141505234676
455	613.409	0.00954775258774416
455	615.091	0.00931828651750268
455	616.774	0.00729631434250856
455	618.456	0.00873366903135955
455	620.139	0.00805429103851787
454	212.423	0
454	213.993	0
454	215.563	0
454	217.134	0
454	218.706	0
454	220.279	0
454	221.852	0
454	223.426	0
454	225	0
454	226.576	0
454	228.152	0
454	229.728	0
454	231.305	0
454	232.883	0
454	234.462	0
454	236.042	0
454	237.622	0
454	239.202	0
454	240.784	0
454	242.366	0
454	243.948	0
454	245.532	0
454	247.116	0
454	248.701	0
454	250.286	0
454	251.872	0
454	253.459	0
454	255.046	0
454	256.634	0
454	258.223	0
454	259.812	0
454	261.402	0
454	262.993	0
454	264.584	0
454	266.176	0
454	267.769	0
454	269.362	0
454	270.956	0
454	272.551	0
454	274.146	0
454	275.742	0
454	277.338	0
454	278.935	0
454	280.533	0
454	282.131	0
454	283.73	0
454	285.33	0
454	286.93	0
454	288.531	0
454	290.132	0
454	291.735	0
454	293.337	0
454	294.941	0
454	296.545	0
454	298.149	0
454	299.754	0
454	301.36	0
454	302.966	0
454	304.573	0
454	306.181	0
454	307.789	0
454	309.398	0
454	311.007	0
454	312.617	0
454	314.228	0
454	315.839	0
454	317.451	0
454	319.063	0
454	320.676	0
454	322.29	0
454	323.904	0
454	325.519	0
454	327.134	0
454	328.75	0
454	330.366	0
454	331.983	0
454	333.601	0
454	335.219	0
454	336.838	0
454	338.457	0
454	340.077	0
454	341.697	0
454	343.318	0
454	344.94	0
454	346.562	0
454	348.185	0
454	349.808	0
454	351.432	0
454	353.056	0
454	354.681	0
454	356.306	0
454	357.932	0
454	359.558	0
454	361.185	0
454	362.813	0
454	364.441	0
454	366.07	0
454	367.699	0
454	369.328	0
454	370.959	0
454	372.589	0
454	374.221	0
454	375.852	0
454	377.485	0
454	379.117	0
454	380.751	0
454	382.384	0
454	384.019	0
454	385.654	0
454	387.289	0
454	388.925	0
454	390.561	0
454	392.198	0
454	393.835	0
454	395.473	0
454	397.111	0
454	398.75	0
454	400.39	0
454	402.029	0
454	403.67	0
454	405.31	0
454	406.951	0
454	408.593	0
454	410.235	0
454	411.878	0
454	413.521	0
454	415.165	0
454	416.809	0
454	418.453	0
454	420.098	0
454	421.744	0
454	423.39	0
454	425.036	0
454	426.683	0
454	428.33	0
454	429.978	0
454	431.626	0
454	433.274	0
454	434.923	0
454	436.573	0
454	438.223	0
454	439.873	0
454	441.524	0
454	443.175	0
454	444.827	0
454	446.479	0
454	448.131	0
454	449.784	0
454	451.437	0
454	453.091	0
454	454.745	0
454	456.4	0
454	458.055	0
454	459.71	0
454	461.366	0
454	463.022	0
454	464.678	0
454	466.335	0.00918610001381083
454	467.993	0.0096820296653252
454	469.651	0.00995175125837765
454	471.309	0.00937061796399814
454	472.967	0.0100201180961779
454	474.626	0.0109936707223152
454	476.285	0.0110206936425421
454	477.945	0.0124108604198438
454	479.605	0.0123339314223826
454	481.265	0.0126026460545049
454	482.926	0.0131808593480488
454	484.587	0.0132841782729717
454	486.249	0.0138074596464075
454	487.911	0.0139996214866761
454	489.573	0.0144207061675873
454	491.236	0.0153400795878646
454	492.899	0.0166503397309661
454	494.562	0.0170752071586748
454	496.226	0.0165835622624792
454	497.89	0.0167091784458052
454	499.554	0.0181227526964261
454	501.219	0.0195021435280107
454	502.884	0.0193211077204236
454	504.549	0.0188363126772026
454	506.215	0.0195140612061411
454	507.881	0.0197311839258629
454	509.548	0.0204831279606782
454	511.214	0.0193598117769389
454	512.881	0.0209688481765657
454	514.549	0.0205552351321925
454	516.217	0.0217034796853517
454	517.885	0.022327776492629
454	519.553	0.0208409533862367
454	521.222	0.0220203398382204
454	522.891	0.0210813989119533
454	524.56	0.0217391478237004
454	526.23	0.0207168632372947
454	527.9	0.0214792554594232
454	529.57	0.0228778469693506
454	531.24	0.0214945009155188
454	532.911	0.021448677125394
454	534.582	0.0212239690377613
454	536.254	0.0210458129336569
454	537.925	0.0213956586951259
454	539.597	0.0213449335275462
454	541.27	0.0207662086414973
454	542.942	0.0207047796453936
454	544.615	0.0210443222301147
454	546.288	0.0212822085634266
454	547.961	0.0209165464290543
454	549.635	0.0207965036056183
454	551.309	0.0205542146825907
454	552.983	0.0194188174144993
454	554.658	0.019857728405646
454	556.332	0.0192559641678958
454	558.007	0.0184606717923049
454	559.683	0.0188919133584222
454	561.358	0.0180163698891396
454	563.034	0.0180950495149829
454	564.71	0.0172664008219647
454	566.386	0.016513243401831
454	568.063	0.0161882211911884
454	569.739	0.0163679199203666
454	571.416	0.0161253688043758
454	573.093	0.016721643646186
454	574.771	0.0158093767378488
454	576.448	0.0151628147634646
454	578.126	0.0137355437307832
454	579.804	0.0157809320066846
454	581.483	0.0132771430251953
454	583.161	0.0132230817433841
454	584.84	0.012986934660609
454	586.519	0.0130051260812226
454	588.198	0.0134204192785694
454	589.878	0.0125696921151968
454	591.557	0.0102113367462004
454	593.237	0.0119924378612118
454	594.917	0.0110542201355265
454	596.597	0.0115418921688775
454	598.277	0.0104403650196683
454	599.958	0.0104880395750013
454	601.639	0.00972738661450201
454	603.32	0.0109083040229242
454	605.001	0.011202926413377
454	606.682	0.0104301610542569
454	608.364	0.00954908481900888
454	610.045	0.00973579283139878
454	611.727	0.00992135627717873
454	613.409	0.00960878662683125
454	615.091	0.00998331099408695
454	616.774	0.00829836499610141
454	618.456	0.00754598578888145
454	620.139	0.00889550968424997
453	212.423	0
453	213.993	0
453	215.563	0
453	217.134	0
453	218.706	0
453	220.279	0
453	221.852	0
453	223.426	0
453	225	0
453	226.576	0
453	228.152	0
453	229.728	0
453	231.305	0
453	232.883	0
453	234.462	0
453	236.042	0
453	237.622	0
453	239.202	0
453	240.784	0
453	242.366	0
453	243.948	0
453	245.532	0
453	247.116	0
453	248.701	0
453	250.286	0
453	251.872	0
453	253.459	0
453	255.046	0
453	256.634	0
453	258.223	0
453	259.812	0
453	261.402	0
453	262.993	0
453	264.584	0
453	266.176	0
453	267.769	0
453	269.362	0
453	270.956	0
453	272.551	0
453	274.146	0
453	275.742	0
453	277.338	0
453	278.935	0
453	280.533	0
453	282.131	0
453	283.73	0
453	285.33	0
453	286.93	0
453	288.531	0
453	290.132	0
453	291.735	0
453	293.337	0
453	294.941	0
453	296.545	0
453	298.149	0
453	299.754	0
453	301.36	0
453	302.966	0
453	304.573	0
453	306.181	0
453	307.789	0
453	309.398	0
453	311.007	0
453	312.617	0
453	314.228	0
453	315.839	0
453	317.451	0
453	319.063	0
453	320.676	0
453	322.29	0
453	323.904	0
453	325.519	0
453	327.134	0
453	328.75	0
453	330.366	0
453	331.983	0
453	333.601	0
453	335.219	0
453	336.838	0
453	338.457	0
453	340.077	0
453	341.697	0
453	343.318	0
453	344.94	0
453	346.562	0
453	348.185	0
453	349.808	0
453	351.432	0
453	353.056	0
453	354.681	0
453	356.306	0
453	357.932	0
453	359.558	0
453	361.185	0
453	362.813	0
453	364.441	0
453	366.07	0
453	367.699	0
453	369.328	0
453	370.959	0
453	372.589	0
453	374.221	0
453	375.852	0
453	377.485	0
453	379.117	0
453	380.751	0
453	382.384	0
453	384.019	0
453	385.654	0
453	387.289	0
453	388.925	0
453	390.561	0
453	392.198	0
453	393.835	0
453	395.473	0
453	397.111	0
453	398.75	0
453	400.39	0
453	402.029	0
453	403.67	0
453	405.31	0
453	406.951	0
453	408.593	0
453	410.235	0
453	411.878	0
453	413.521	0
453	415.165	0
453	416.809	0
453	418.453	0
453	420.098	0
453	421.744	0
453	423.39	0
453	425.036	0
453	426.683	0
453	428.33	0
453	429.978	0
453	431.626	0
453	433.274	0
453	434.923	0
453	436.573	0
453	438.223	0
453	439.873	0
453	441.524	0
453	443.175	0
453	444.827	0
453	446.479	0
453	448.131	0
453	449.784	0
453	451.437	0
453	453.091	0
453	454.745	0
453	456.4	0
453	458.055	0
453	459.71	0
453	461.366	0
453	463.022	0
453	464.678	0
453	466.335	0.00990384881774468
453	467.993	0.00955302894004085
453	469.651	0.00988258755847835
453	471.309	0.009974922734482
453	472.967	0.0105509843062272
453	474.626	0.0120653400721911
453	476.285	0.0113207369435569
453	477.945	0.0119333549721724
453	479.605	0.0132134178914784
453	481.265	0.012899641339734
453	482.926	0.0139886608792491
453	484.587	0.0137072728393485
453	486.249	0.0139460876715075
453	487.911	0.0153900098360422
453	489.573	0.015527788770664
453	491.236	0.0167029916021466
453	492.899	0.0177719874033034
453	494.562	0.0171685438946941
453	496.226	0.0184491250817581
453	497.89	0.0179096292024157
453	499.554	0.0187346800466495
453	501.219	0.0195921336537196
453	502.884	0.0192502910089622
453	504.549	0.019829710064401
453	506.215	0.0202542221703083
453	507.881	0.0201944462796305
453	509.548	0.0210249088617653
453	511.214	0.0206682658749702
453	512.881	0.0211971056764925
453	514.549	0.021948332691743
453	516.217	0.0227938532453293
453	517.885	0.021820897560085
453	519.553	0.0219173412568978
453	521.222	0.0226831458216601
453	522.891	0.0219559001265606
453	524.56	0.023564204178676
453	526.23	0.0218949219186566
453	527.9	0.0231026611450749
453	529.57	0.0220140645079393
453	531.24	0.0222051634809264
453	532.911	0.0210959566380315
453	534.582	0.0219843314654386
453	536.254	0.0217537291674884
453	537.925	0.0217009179458924
453	539.597	0.0202632392206888
453	541.27	0.0212959528041606
453	542.942	0.0210986955458123
453	544.615	0.020363194523723
453	546.288	0.0212757576868551
453	547.961	0.0204335939362385
453	549.635	0.0206855444176171
453	551.309	0.0215170476461674
453	552.983	0.0203182252048942
453	554.658	0.0194101582680631
453	556.332	0.019585779425037
