sampleID	em.uq
1708_SFMD_SMP_1	542.942
1708_SFMD_SMP_1	544.615
1708_SFMD_SMP_1	546.288
1708_SFMD_SMP_1	547.961
1708_SFMD_SMP_1	549.635
1708_SFMD_SMP_1	551.309
1708_SFMD_SMP_1	552.983
1708_SFMD_SMP_1	554.658
1708_SFMD_SMP_1	556.332
1708_SFMD_SMP_1	558.007
1708_SFMD_SMP_1	559.683
1708_SFMD_SMP_1	561.358
1708_SFMD_SMP_1	563.034
1708_SFMD_SMP_1	564.71
1708_SFMD_SMP_1	566.386
1708_SFMD_SMP_1	568.063
1708_SFMD_SMP_1	569.739
1708_SFMD_SMP_1	571.416
1708_SFMD_SMP_1	573.093
1708_SFMD_SMP_1	574.771
1708_SFMD_SMP_1	576.448
1708_SFMD_SMP_1	578.126
1708_SFMD_SMP_1	579.804
1708_SFMD_SMP_1	581.483
1708_SFMD_SMP_1	583.161
1708_SFMD_SMP_1	584.84
1708_SFMD_SMP_1	586.519
1708_SFMD_SMP_1	588.198
1708_SFMD_SMP_1	589.878
1708_SFMD_SMP_1	591.557
1708_SFMD_SMP_1	593.237
1708_SFMD_SMP_1	594.917
1708_SFMD_SMP_1	596.597
1708_SFMD_SMP_1	598.277
1708_SFMD_SMP_1	599.958
1708_SFMD_SMP_1	601.639
1708_SFMD_SMP_1	603.32
1708_SFMD_SMP_1	605.001
1708_SFMD_SMP_1	606.682
1708_SFMD_SMP_1	608.364
1708_SFMD_SMP_1	610.045
1708_SFMD_SMP_1	611.727
1708_SFMD_SMP_1	613.409
1708_SFMD_SMP_1	615.091
1708_SFMD_SMP_1	616.774
1708_SFMD_SMP_1	618.456
1708_SFMD_SMP_1	620.139
1708_SFMG_SMP_1	212.423
1708_SFMG_SMP_1	213.993
1708_SFMG_SMP_1	215.563
1708_SFMG_SMP_1	217.134
1708_SFMG_SMP_1	218.706
1708_SFMG_SMP_1	220.279
1708_SFMG_SMP_1	221.852
1708_SFMG_SMP_1	223.426
1708_SFMG_SMP_1	225
1708_SFMG_SMP_1	226.576
1708_SFMG_SMP_1	228.152
1708_SFMG_SMP_1	229.728
1708_SFMG_SMP_1	231.305
1708_SFMG_SMP_1	232.883
1708_SFMG_SMP_1	234.462
1708_SFMG_SMP_1	236.042
1708_SFMG_SMP_1	237.622
1708_SFMG_SMP_1	239.202
1708_SFMG_SMP_1	240.784
1708_SFMG_SMP_1	242.366
1708_SFMG_SMP_1	243.948
1708_SFMG_SMP_1	245.532
1708_SFMG_SMP_1	247.116
1708_SFMG_SMP_1	248.701
1708_SFMG_SMP_1	250.286
1708_SFMG_SMP_1	251.872
1708_SFMG_SMP_1	253.459
1708_SFMG_SMP_1	255.046
1708_SFMG_SMP_1	256.634
1708_SFMG_SMP_1	258.223
1708_SFMG_SMP_1	259.812
1708_SFMG_SMP_1	261.402
1708_SFMG_SMP_1	262.993
1708_SFMG_SMP_1	264.584
1708_SFMG_SMP_1	266.176
1708_SFMG_SMP_1	267.769
1708_SFMG_SMP_1	269.362
1708_SFMG_SMP_1	270.956
1708_SFMG_SMP_1	272.551
1708_SFMG_SMP_1	274.146
1708_SFMG_SMP_1	275.742
1708_SFMG_SMP_1	277.338
1708_SFMG_SMP_1	278.935
1708_SFMG_SMP_1	280.533
1708_SFMG_SMP_1	282.131
1708_SFMG_SMP_1	283.73
1708_SFMG_SMP_1	285.33
1708_SFMG_SMP_1	286.93
1708_SFMG_SMP_1	288.531
1708_SFMG_SMP_1	290.132
1708_SFMG_SMP_1	291.735
1708_SFMG_SMP_1	293.337
1708_SFMG_SMP_1	294.941
1708_SFMG_SMP_1	296.545
1708_SFMG_SMP_1	298.149
1708_SFMG_SMP_1	299.754
1708_SFMG_SMP_1	301.36
1708_SFMG_SMP_1	302.966
1708_SFMG_SMP_1	304.573
1708_SFMG_SMP_1	306.181
1708_SFMG_SMP_1	307.789
1708_SFMG_SMP_1	309.398
1708_SFMG_SMP_1	311.007
1708_SFMG_SMP_1	312.617
1708_SFMG_SMP_1	314.228
1708_SFMG_SMP_1	315.839
1708_SFMG_SMP_1	317.451
1708_SFMG_SMP_1	319.063
1708_SFMG_SMP_1	320.676
1708_SFMG_SMP_1	322.29
1708_SFMG_SMP_1	323.904
1708_SFMG_SMP_1	325.519
1708_SFMG_SMP_1	327.134
1708_SFMG_SMP_1	328.75
1708_SFMG_SMP_1	330.366
1708_SFMG_SMP_1	331.983
1708_SFMG_SMP_1	333.601
1708_SFMG_SMP_1	335.219
1708_SFMG_SMP_1	336.838
1708_SFMG_SMP_1	338.457
1708_SFMG_SMP_1	340.077
1708_SFMG_SMP_1	341.697
1708_SFMG_SMP_1	343.318
1708_SFMG_SMP_1	344.94
1708_SFMG_SMP_1	346.562
1708_SFMG_SMP_1	348.185
1708_SFMG_SMP_1	349.808
1708_SFMG_SMP_1	351.432
1708_SFMG_SMP_1	353.056
1708_SFMG_SMP_1	354.681
1708_SFMG_SMP_1	356.306
1708_SFMG_SMP_1	357.932
1708_SFMG_SMP_1	359.558
1708_SFMG_SMP_1	361.185
1708_SFMG_SMP_1	362.813
1708_SFMG_SMP_1	364.441
1708_SFMG_SMP_1	366.07
1708_SFMG_SMP_1	367.699
1708_SFMG_SMP_1	369.328
1708_SFMG_SMP_1	370.959
1708_SFMG_SMP_1	372.589
1708_SFMG_SMP_1	374.221
1708_SFMG_SMP_1	375.852
1708_SFMG_SMP_1	377.485
1708_SFMG_SMP_1	379.117
1708_SFMG_SMP_1	380.751
1708_SFMG_SMP_1	382.384
1708_SFMG_SMP_1	384.019
1708_SFMG_SMP_1	385.654
1708_SFMG_SMP_1	387.289
1708_SFMG_SMP_1	388.925
1708_SFMG_SMP_1	390.561
1708_SFMG_SMP_1	392.198
1708_SFMG_SMP_1	393.835
1708_SFMG_SMP_1	395.473
1708_SFMG_SMP_1	397.111
1708_SFMG_SMP_1	398.75
1708_SFMG_SMP_1	400.39
1708_SFMG_SMP_1	402.029
1708_SFMG_SMP_1	403.67
1708_SFMG_SMP_1	405.31
1708_SFMG_SMP_1	406.951
1708_SFMG_SMP_1	408.593
1708_SFMG_SMP_1	410.235
1708_SFMG_SMP_1	411.878
1708_SFMG_SMP_1	413.521
1708_SFMG_SMP_1	415.165
1708_SFMG_SMP_1	416.809
1708_SFMG_SMP_1	418.453
1708_SFMG_SMP_1	420.098
1708_SFMG_SMP_1	421.744
1708_SFMG_SMP_1	423.39
1708_SFMG_SMP_1	425.036
1708_SFMG_SMP_1	426.683
1708_SFMG_SMP_1	428.33
1708_SFMG_SMP_1	429.978
1708_SFMG_SMP_1	431.626
1708_SFMG_SMP_1	433.274
1708_SFMG_SMP_1	434.923
1708_SFMG_SMP_1	436.573
1708_SFMG_SMP_1	438.223
1708_SFMG_SMP_1	439.873
1708_SFMG_SMP_1	441.524
1708_SFMG_SMP_1	443.175
1708_SFMG_SMP_1	444.827
1708_SFMG_SMP_1	446.479
1708_SFMG_SMP_1	448.131
1708_SFMG_SMP_1	449.784
1708_SFMG_SMP_1	451.437
1708_SFMG_SMP_1	453.091
1708_SFMG_SMP_1	454.745
1708_SFMG_SMP_1	456.4
1708_SFMG_SMP_1	458.055
1708_SFMG_SMP_1	459.71
1708_SFMG_SMP_1	461.366
1708_SFMG_SMP_1	463.022
1708_SFMG_SMP_1	464.678
1708_SFMG_SMP_1	466.335
1708_SFMG_SMP_1	467.993
1708_SFMG_SMP_1	469.651
1708_SFMG_SMP_1	471.309
1708_SFMG_SMP_1	472.967
1708_SFMG_SMP_1	474.626
1708_SFMG_SMP_1	476.285
1708_SFMG_SMP_1	477.945
1708_SFMG_SMP_1	479.605
1708_SFMG_SMP_1	481.265
1708_SFMG_SMP_1	482.926
1708_SFMG_SMP_1	484.587
1708_SFMG_SMP_1	486.249
1708_SFMG_SMP_1	487.911
1708_SFMG_SMP_1	489.573
1708_SFMG_SMP_1	491.236
1708_SFMG_SMP_1	492.899
1708_SFMG_SMP_1	494.562
1708_SFMG_SMP_1	496.226
1708_SFMG_SMP_1	497.89
1708_SFMG_SMP_1	499.554
1708_SFMG_SMP_1	501.219
1708_SFMG_SMP_1	502.884
1708_SFMG_SMP_1	504.549
1708_SFMG_SMP_1	506.215
1708_SFMG_SMP_1	507.881
1708_SFMG_SMP_1	509.548
1708_SFMG_SMP_1	511.214
1708_SFMG_SMP_1	512.881
1708_SFMG_SMP_1	514.549
1708_SFMG_SMP_1	516.217
1708_SFMG_SMP_1	517.885
1708_SFMG_SMP_1	519.553
1708_SFMG_SMP_1	521.222
1708_SFMG_SMP_1	522.891
1708_SFMG_SMP_1	524.56
1708_SFMG_SMP_1	526.23
1708_SFMG_SMP_1	527.9
1708_SFMG_SMP_1	529.57
1708_SFMG_SMP_1	531.24
1708_SFMG_SMP_1	532.911
1708_SFMG_SMP_1	534.582
1708_SFMG_SMP_1	536.254
1708_SFMG_SMP_1	537.925
1708_SFMG_SMP_1	539.597
1708_SFMG_SMP_1	541.27
1708_SFMG_SMP_1	542.942
1708_SFMG_SMP_1	544.615
1708_SFMG_SMP_1	546.288
1708_SFMG_SMP_1	547.961
1708_SFMG_SMP_1	549.635
1708_SFMG_SMP_1	551.309
1708_SFMG_SMP_1	552.983
1708_SFMG_SMP_1	554.658
1708_SFMG_SMP_1	556.332
1708_SFMG_SMP_1	558.007
1708_SFMG_SMP_1	559.683
1708_SFMG_SMP_1	561.358
1708_SFMG_SMP_1	563.034
1708_SFMG_SMP_1	564.71
1708_SFMG_SMP_1	566.386
1708_SFMG_SMP_1	568.063
1708_SFMG_SMP_1	569.739
1708_SFMG_SMP_1	571.416
1708_SFMG_SMP_1	573.093
1708_SFMG_SMP_1	574.771
1708_SFMG_SMP_1	576.448
1708_SFMG_SMP_1	578.126
1708_SFMG_SMP_1	579.804
1708_SFMG_SMP_1	581.483
1708_SFMG_SMP_1	583.161
1708_SFMG_SMP_1	584.84
1708_SFMG_SMP_1	586.519
1708_SFMG_SMP_1	588.198
1708_SFMG_SMP_1	589.878
1708_SFMG_SMP_1	591.557
1708_SFMG_SMP_1	593.237
1708_SFMG_SMP_1	594.917
1708_SFMG_SMP_1	596.597
1708_SFMG_SMP_1	598.277
1708_SFMG_SMP_1	599.958
1708_SFMG_SMP_1	601.639
1708_SFMG_SMP_1	603.32
1708_SFMG_SMP_1	605.001
1708_SFMG_SMP_1	606.682
1708_SFMG_SMP_1	608.364
1708_SFMG_SMP_1	610.045
1708_SFMG_SMP_1	611.727
1708_SFMG_SMP_1	613.409
1708_SFMG_SMP_1	615.091
1708_SFMG_SMP_1	616.774
1708_SFMG_SMP_1	618.456
1708_SFMG_SMP_1	620.139
1708_SFPR_SMP_1	212.423
1708_SFPR_SMP_1	213.993
1708_SFPR_SMP_1	215.563
1708_SFPR_SMP_1	217.134
1708_SFPR_SMP_1	218.706
1708_SFPR_SMP_1	220.279
1708_SFPR_SMP_1	221.852
1708_SFPR_SMP_1	223.426
1708_SFPR_SMP_1	225
1708_SFPR_SMP_1	226.576
1708_SFPR_SMP_1	228.152
1708_SFPR_SMP_1	229.728
1708_SFPR_SMP_1	231.305
1708_SFPR_SMP_1	232.883
1708_SFPR_SMP_1	234.462
1708_SFPR_SMP_1	236.042
1708_SFPR_SMP_1	237.622
1708_SFPR_SMP_1	239.202
1708_SFPR_SMP_1	240.784
1708_SFPR_SMP_1	242.366
1708_SFPR_SMP_1	243.948
1708_SFPR_SMP_1	245.532
1708_SFPR_SMP_1	247.116
1708_SFPR_SMP_1	248.701
1708_SFPR_SMP_1	250.286
1708_SFPR_SMP_1	251.872
1708_SFPR_SMP_1	253.459
1708_SFPR_SMP_1	255.046
1708_SFPR_SMP_1	256.634
1708_SFPR_SMP_1	258.223
1708_SFPR_SMP_1	259.812
1708_SFPR_SMP_1	261.402
1708_SFPR_SMP_1	262.993
1708_SFPR_SMP_1	264.584
1708_SFPR_SMP_1	266.176
1708_SFPR_SMP_1	267.769
1708_SFPR_SMP_1	269.362
1708_SFPR_SMP_1	270.956
1708_SFPR_SMP_1	272.551
1708_SFPR_SMP_1	274.146
1708_SFPR_SMP_1	275.742
1708_SFPR_SMP_1	277.338
1708_SFPR_SMP_1	278.935
1708_SFPR_SMP_1	280.533
1708_SFPR_SMP_1	282.131
1708_SFPR_SMP_1	283.73
1708_SFPR_SMP_1	285.33
1708_SFPR_SMP_1	286.93
1708_SFPR_SMP_1	288.531
1708_SFPR_SMP_1	290.132
1708_SFPR_SMP_1	291.735
1708_SFPR_SMP_1	293.337
1708_SFPR_SMP_1	294.941
1708_SFPR_SMP_1	296.545
1708_SFPR_SMP_1	298.149
1708_SFPR_SMP_1	299.754
1708_SFPR_SMP_1	301.36
1708_SFPR_SMP_1	302.966
1708_SFPR_SMP_1	304.573
1708_SFPR_SMP_1	306.181
1708_SFPR_SMP_1	307.789
1708_SFPR_SMP_1	309.398
1708_SFPR_SMP_1	311.007
1708_SFPR_SMP_1	312.617
1708_SFPR_SMP_1	314.228
1708_SFPR_SMP_1	315.839
1708_SFPR_SMP_1	317.451
1708_SFPR_SMP_1	319.063
1708_SFPR_SMP_1	320.676
1708_SFPR_SMP_1	322.29
1708_SFPR_SMP_1	323.904
1708_SFPR_SMP_1	325.519
1708_SFPR_SMP_1	327.134
1708_SFPR_SMP_1	328.75
1708_SFPR_SMP_1	330.366
1708_SFPR_SMP_1	331.983
1708_SFPR_SMP_1	333.601
1708_SFPR_SMP_1	335.219
1708_SFPR_SMP_1	336.838
1708_SFPR_SMP_1	338.457
1708_SFPR_SMP_1	340.077
1708_SFPR_SMP_1	341.697
1708_SFPR_SMP_1	343.318
1708_SFPR_SMP_1	344.94
1708_SFPR_SMP_1	346.562
1708_SFPR_SMP_1	348.185
1708_SFPR_SMP_1	349.808
1708_SFPR_SMP_1	351.432
1708_SFPR_SMP_1	353.056
1708_SFPR_SMP_1	354.681
1708_SFPR_SMP_1	356.306
1708_SFPR_SMP_1	357.932
1708_SFPR_SMP_1	359.558
1708_SFPR_SMP_1	361.185
1708_SFPR_SMP_1	362.813
1708_SFPR_SMP_1	364.441
1708_SFPR_SMP_1	366.07
1708_SFPR_SMP_1	367.699
1708_SFPR_SMP_1	369.328
1708_SFPR_SMP_1	370.959
1708_SFPR_SMP_1	372.589
1708_SFPR_SMP_1	374.221
1708_SFPR_SMP_1	375.852
1708_SFPR_SMP_1	377.485
1708_SFPR_SMP_1	379.117
1708_SFPR_SMP_1	380.751
1708_SFPR_SMP_1	382.384
1708_SFPR_SMP_1	384.019
1708_SFPR_SMP_1	385.654
1708_SFPR_SMP_1	387.289
1708_SFPR_SMP_1	388.925
1708_SFPR_SMP_1	390.561
1708_SFPR_SMP_1	392.198
1708_SFPR_SMP_1	393.835
1708_SFPR_SMP_1	395.473
1708_SFPR_SMP_1	397.111
1708_SFPR_SMP_1	398.75
1708_SFPR_SMP_1	400.39
1708_SFPR_SMP_1	402.029
1708_SFPR_SMP_1	403.67
1708_SFPR_SMP_1	405.31
1708_SFPR_SMP_1	406.951
1708_SFPR_SMP_1	408.593
1708_SFPR_SMP_1	410.235
1708_SFPR_SMP_1	411.878
1708_SFPR_SMP_1	413.521
1708_SFPR_SMP_1	415.165
1708_SFPR_SMP_1	416.809
1708_SFPR_SMP_1	418.453
1708_SFPR_SMP_1	420.098
1708_SFPR_SMP_1	421.744
1708_SFPR_SMP_1	423.39
1708_SFPR_SMP_1	425.036
1708_SFPR_SMP_1	426.683
1708_SFPR_SMP_1	428.33
1708_SFPR_SMP_1	429.978
1708_SFPR_SMP_1	431.626
1708_SFPR_SMP_1	433.274
1708_SFPR_SMP_1	434.923
1708_SFPR_SMP_1	436.573
1708_SFPR_SMP_1	438.223
1708_SFPR_SMP_1	439.873
1708_SFPR_SMP_1	441.524
1708_SFPR_SMP_1	443.175
1708_SFPR_SMP_1	444.827
1708_SFPR_SMP_1	446.479
1708_SFPR_SMP_1	448.131
1708_SFPR_SMP_1	449.784
1708_SFPR_SMP_1	451.437
1708_SFPR_SMP_1	453.091
1708_SFPR_SMP_1	454.745
1708_SFPR_SMP_1	456.4
1708_SFPR_SMP_1	458.055
1708_SFPR_SMP_1	459.71
1708_SFPR_SMP_1	461.366
1708_SFPR_SMP_1	463.022
1708_SFPR_SMP_1	464.678
1708_SFPR_SMP_1	466.335
1708_SFPR_SMP_1	467.993
1708_SFPR_SMP_1	469.651
1708_SFPR_SMP_1	471.309
1708_SFPR_SMP_1	472.967
1708_SFPR_SMP_1	474.626
1708_SFPR_SMP_1	476.285
1708_SFPR_SMP_1	477.945
1708_SFPR_SMP_1	479.605
1708_SFPR_SMP_1	481.265
1708_SFPR_SMP_1	482.926
1708_SFPR_SMP_1	484.587
1708_SFPR_SMP_1	486.249
1708_SFPR_SMP_1	487.911
1708_SFPR_SMP_1	489.573
1708_SFPR_SMP_1	491.236
1708_SFPR_SMP_1	492.899
1708_SFPR_SMP_1	494.562
1708_SFPR_SMP_1	496.226
1708_SFPR_SMP_1	497.89
1708_SFPR_SMP_1	499.554
1708_SFPR_SMP_1	501.219
1708_SFPR_SMP_1	502.884
1708_SFPR_SMP_1	504.549
1708_SFPR_SMP_1	506.215
1708_SFPR_SMP_1	507.881
1708_SFPR_SMP_1	509.548
1708_SFPR_SMP_1	511.214
1708_SFPR_SMP_1	512.881
1708_SFPR_SMP_1	514.549
1708_SFPR_SMP_1	516.217
1708_SFPR_SMP_1	517.885
1708_SFPR_SMP_1	519.553
1708_SFPR_SMP_1	521.222
1708_SFPR_SMP_1	522.891
1708_SFPR_SMP_1	524.56
1708_SFPR_SMP_1	526.23
1708_SFPR_SMP_1	527.9
1708_SFPR_SMP_1	529.57
1708_SFPR_SMP_1	531.24
1708_SFPR_SMP_1	532.911
1708_SFPR_SMP_1	534.582
1708_SFPR_SMP_1	536.254
1708_SFPR_SMP_1	537.925
1708_SFPR_SMP_1	539.597
1708_SFPR_SMP_1	541.27
1708_SFPR_SMP_1	542.942
1708_SFPR_SMP_1	544.615
1708_SFPR_SMP_1	546.288
1708_SFPR_SMP_1	547.961
1708_SFPR_SMP_1	549.635
1708_SFPR_SMP_1	551.309
1708_SFPR_SMP_1	552.983
1708_SFPR_SMP_1	554.658
1708_SFPR_SMP_1	556.332
1708_SFPR_SMP_1	558.007
1708_SFPR_SMP_1	559.683
1708_SFPR_SMP_1	561.358
1708_SFPR_SMP_1	563.034
1708_SFPR_SMP_1	564.71
1708_SFPR_SMP_1	566.386
1708_SFPR_SMP_1	568.063
1708_SFPR_SMP_1	569.739
1708_SFPR_SMP_1	571.416
1708_SFPR_SMP_1	573.093
1708_SFPR_SMP_1	574.771
1708_SFPR_SMP_1	576.448
1708_SFPR_SMP_1	578.126
1708_SFPR_SMP_1	579.804
1708_SFPR_SMP_1	581.483
1708_SFPR_SMP_1	583.161
1708_SFPR_SMP_1	584.84
1708_SFPR_SMP_1	586.519
1708_SFPR_SMP_1	588.198
1708_SFPR_SMP_1	589.878
1708_SFPR_SMP_1	591.557
1708_SFPR_SMP_1	593.237
1708_SFPR_SMP_1	594.917
1708_SFPR_SMP_1	596.597
1708_SFPR_SMP_1	598.277
1708_SFPR_SMP_1	599.958
1708_SFPR_SMP_1	601.639
1708_SFPR_SMP_1	603.32
1708_SFPR_SMP_1	605.001
1708_SFPR_SMP_1	606.682
1708_SFPR_SMP_1	608.364
1708_SFPR_SMP_1	610.045
1708_SFPR_SMP_1	611.727
1708_SFPR_SMP_1	613.409
1708_SFPR_SMP_1	615.091
1708_SFPR_SMP_1	616.774
1708_SFPR_SMP_1	618.456
1708_SFPR_SMP_1	620.139
1708_SFSI_SMP_1	212.423
1708_SFSI_SMP_1	213.993
1708_SFSI_SMP_1	215.563
1708_SFSI_SMP_1	217.134
1708_SFSI_SMP_1	218.706
1708_SFSI_SMP_1	220.279
1708_SFSI_SMP_1	221.852
1708_SFSI_SMP_1	223.426
1708_SFSI_SMP_1	225
1708_SFSI_SMP_1	226.576
1708_SFSI_SMP_1	228.152
1708_SFSI_SMP_1	229.728
1708_SFSI_SMP_1	231.305
1708_SFSI_SMP_1	232.883
1708_SFSI_SMP_1	234.462
1708_SFSI_SMP_1	236.042
1708_SFSI_SMP_1	237.622
1708_SFSI_SMP_1	239.202
1708_SFSI_SMP_1	240.784
1708_SFSI_SMP_1	242.366
1708_SFSI_SMP_1	243.948
1708_SFSI_SMP_1	245.532
1708_SFSI_SMP_1	247.116
1708_SFSI_SMP_1	248.701
1708_SFSI_SMP_1	250.286
1708_SFSI_SMP_1	251.872
1708_SFSI_SMP_1	253.459
1708_SFSI_SMP_1	255.046
1708_SFSI_SMP_1	256.634
1708_SFSI_SMP_1	258.223
1708_SFSI_SMP_1	259.812
1708_SFSI_SMP_1	261.402
1708_SFSI_SMP_1	262.993
1708_SFSI_SMP_1	264.584
1708_SFSI_SMP_1	266.176
1708_SFSI_SMP_1	267.769
1708_SFSI_SMP_1	269.362
1708_SFSI_SMP_1	270.956
1708_SFSI_SMP_1	272.551
1708_SFSI_SMP_1	274.146
1708_SFSI_SMP_1	275.742
1708_SFSI_SMP_1	277.338
1708_SFSI_SMP_1	278.935
1708_SFSI_SMP_1	280.533
1708_SFSI_SMP_1	282.131
1708_SFSI_SMP_1	283.73
1708_SFSI_SMP_1	285.33
1708_SFSI_SMP_1	286.93
1708_SFSI_SMP_1	288.531
1708_SFSI_SMP_1	290.132
1708_SFSI_SMP_1	291.735
1708_SFSI_SMP_1	293.337
1708_SFSI_SMP_1	294.941
1708_SFSI_SMP_1	296.545
1708_SFSI_SMP_1	298.149
1708_SFSI_SMP_1	299.754
1708_SFSI_SMP_1	301.36
1708_SFSI_SMP_1	302.966
1708_SFSI_SMP_1	304.573
1708_SFSI_SMP_1	306.181
1708_SFSI_SMP_1	307.789
1708_SFSI_SMP_1	309.398
1708_SFSI_SMP_1	311.007
1708_SFSI_SMP_1	312.617
1708_SFSI_SMP_1	314.228
1708_SFSI_SMP_1	315.839
1708_SFSI_SMP_1	317.451
1708_SFSI_SMP_1	319.063
1708_SFSI_SMP_1	320.676
1708_SFSI_SMP_1	322.29
1708_SFSI_SMP_1	323.904
1708_SFSI_SMP_1	325.519
1708_SFSI_SMP_1	327.134
1708_SFSI_SMP_1	328.75
1708_SFSI_SMP_1	330.366
1708_SFSI_SMP_1	331.983
1708_SFSI_SMP_1	333.601
1708_SFSI_SMP_1	335.219
1708_SFSI_SMP_1	336.838
1708_SFSI_SMP_1	338.457
1708_SFSI_SMP_1	340.077
1708_SFSI_SMP_1	341.697
1708_SFSI_SMP_1	343.318
1708_SFSI_SMP_1	344.94
1708_SFSI_SMP_1	346.562
1708_SFSI_SMP_1	348.185
1708_SFSI_SMP_1	349.808
1708_SFSI_SMP_1	351.432
1708_SFSI_SMP_1	353.056
1708_SFSI_SMP_1	354.681
1708_SFSI_SMP_1	356.306
1708_SFSI_SMP_1	357.932
1708_SFSI_SMP_1	359.558
1708_SFSI_SMP_1	361.185
1708_SFSI_SMP_1	362.813
1708_SFSI_SMP_1	364.441
1708_SFSI_SMP_1	366.07
1708_SFSI_SMP_1	367.699
1708_SFSI_SMP_1	369.328
1708_SFSI_SMP_1	370.959
1708_SFSI_SMP_1	372.589
1708_SFSI_SMP_1	374.221
1708_SFSI_SMP_1	375.852
1708_SFSI_SMP_1	377.485
1708_SFSI_SMP_1	379.117
1708_SFSI_SMP_1	380.751
1708_SFSI_SMP_1	382.384
1708_SFSI_SMP_1	384.019
1708_SFSI_SMP_1	385.654
1708_SFSI_SMP_1	387.289
1708_SFSI_SMP_1	388.925
1708_SFSI_SMP_1	390.561
1708_SFSI_SMP_1	392.198
1708_SFSI_SMP_1	393.835
1708_SFSI_SMP_1	395.473
1708_SFSI_SMP_1	397.111
1708_SFSI_SMP_1	398.75
1708_SFSI_SMP_1	400.39
1708_SFSI_SMP_1	402.029
1708_SFSI_SMP_1	403.67
1708_SFSI_SMP_1	405.31
1708_SFSI_SMP_1	406.951
1708_SFSI_SMP_1	408.593
1708_SFSI_SMP_1	410.235
1708_SFSI_SMP_1	411.878
1708_SFSI_SMP_1	413.521
1708_SFSI_SMP_1	415.165
1708_SFSI_SMP_1	416.809
1708_SFSI_SMP_1	418.453
1708_SFSI_SMP_1	420.098
1708_SFSI_SMP_1	421.744
1708_SFSI_SMP_1	423.39
1708_SFSI_SMP_1	425.036
1708_SFSI_SMP_1	426.683
1708_SFSI_SMP_1	428.33
1708_SFSI_SMP_1	429.978
1708_SFSI_SMP_1	431.626
1708_SFSI_SMP_1	433.274
1708_SFSI_SMP_1	434.923
1708_SFSI_SMP_1	436.573
1708_SFSI_SMP_1	438.223
1708_SFSI_SMP_1	439.873
1708_SFSI_SMP_1	441.524
1708_SFSI_SMP_1	443.175
1708_SFSI_SMP_1	444.827
1708_SFSI_SMP_1	446.479
1708_SFSI_SMP_1	448.131
1708_SFSI_SMP_1	449.784
1708_SFSI_SMP_1	451.437
1708_SFSI_SMP_1	453.091
1708_SFSI_SMP_1	454.745
1708_SFSI_SMP_1	456.4
1708_SFSI_SMP_1	458.055
1708_SFSI_SMP_1	459.71
1708_SFSI_SMP_1	461.366
1708_SFSI_SMP_1	463.022
1708_SFSI_SMP_1	464.678
1708_SFSI_SMP_1	466.335
1708_SFSI_SMP_1	467.993
1708_SFSI_SMP_1	469.651
1708_SFSI_SMP_1	471.309
1708_SFSI_SMP_1	472.967
1708_SFSI_SMP_1	474.626
1708_SFSI_SMP_1	476.285
1708_SFSI_SMP_1	477.945
1708_SFSI_SMP_1	479.605
1708_SFSI_SMP_1	481.265
1708_SFSI_SMP_1	482.926
1708_SFSI_SMP_1	484.587
1708_SFSI_SMP_1	486.249
1708_SFSI_SMP_1	487.911
1708_SFSI_SMP_1	489.573
1708_SFSI_SMP_1	491.236
1708_SFSI_SMP_1	492.899
1708_SFSI_SMP_1	494.562
1708_SFSI_SMP_1	496.226
1708_SFSI_SMP_1	497.89
1708_SFSI_SMP_1	499.554
1708_SFSI_SMP_1	501.219
1708_SFSI_SMP_1	502.884
1708_SFSI_SMP_1	504.549
1708_SFSI_SMP_1	506.215
1708_SFSI_SMP_1	507.881
1708_SFSI_SMP_1	509.548
1708_SFSI_SMP_1	511.214
1708_SFSI_SMP_1	512.881
1708_SFSI_SMP_1	514.549
1708_SFSI_SMP_1	516.217
1708_SFSI_SMP_1	517.885
1708_SFSI_SMP_1	519.553
1708_SFSI_SMP_1	521.222
1708_SFSI_SMP_1	522.891
1708_SFSI_SMP_1	524.56
1708_SFSI_SMP_1	526.23
1708_SFSI_SMP_1	527.9
1708_SFSI_SMP_1	529.57
1708_SFSI_SMP_1	531.24
1708_SFSI_SMP_1	532.911
1708_SFSI_SMP_1	534.582
1708_SFSI_SMP_1	536.254
1708_SFSI_SMP_1	537.925
1708_SFSI_SMP_1	539.597
1708_SFSI_SMP_1	541.27
1708_SFSI_SMP_1	542.942
1708_SFSI_SMP_1	544.615
1708_SFSI_SMP_1	546.288
1708_SFSI_SMP_1	547.961
1708_SFSI_SMP_1	549.635
1708_SFSI_SMP_1	551.309
1708_SFSI_SMP_1	552.983
1708_SFSI_SMP_1	554.658
1708_SFSI_SMP_1	556.332
1708_SFSI_SMP_1	558.007
1708_SFSI_SMP_1	559.683
1708_SFSI_SMP_1	561.358
1708_SFSI_SMP_1	563.034
1708_SFSI_SMP_1	564.71
1708_SFSI_SMP_1	566.386
1708_SFSI_SMP_1	568.063
1708_SFSI_SMP_1	569.739
1708_SFSI_SMP_1	571.416
1708_SFSI_SMP_1	573.093
1708_SFSI_SMP_1	574.771
1708_SFSI_SMP_1	576.448
1708_SFSI_SMP_1	578.126
1708_SFSI_SMP_1	579.804
1708_SFSI_SMP_1	581.483
1708_SFSI_SMP_1	583.161
1708_SFSI_SMP_1	584.84
1708_SFSI_SMP_1	586.519
